,id_student,login_frequency,total_clicks,activity_std,submission_delay,avg_score,study_status,withdrawal_status,gender,region,highest_education,imd_band,age_band
21601,2045440,7896,41808,73.75529140849955,-13.5,73.66666666666667,finished,didn't withdraw,M,South East Region,HE Qualification,50-60%,35-55
21602,2045569,73,165,0.0,-6.0,1.0,unfinished,normal withdrawal,F,Yorkshire Region,Lower Than A Level,0-10%,35-55
21603,2045818,9840,39084,73.75529140849955,-43.333333333333336,79.58333333333333,finished,didn't withdraw,M,South East Region,Lower Than A Level,60-70%,35-55
21604,2046324,1038,6159,38.19283057973457,1.0,81.0,finished,didn't withdraw,F,Scotland,HE Qualification,30-40%,35-55
21605,2046628,550,1743,0.0,4.5,41.0,unfinished,early withdrawal,M,Ireland,HE Qualification,60-70%,35-55
21606,2047421,1413,4260,49.76328581780563,2.0,79.0,finished,didn't withdraw,M,South East Region,A Level or Equivalent,70-80%,35-55
21607,2047575,12048,55452,80.01666493091716,-61.666666666666664,88.58333333333333,finished,didn't withdraw,M,Scotland,Lower Than A Level,40-50%,35-55
21608,2049668,2704,10160,67.77339001677721,1.25,65.875,finished,didn't withdraw,F,North Western Region,HE Qualification,70-80%,35-55
21609,2049740,294,884,18.16060825819698,-6.5,24.5,finished,didn't withdraw,F,London Region,Lower Than A Level,10-20,35-55
21610,2050179,4552,14184,70.81195755896975,-4.125,88.375,finished,didn't withdraw,M,South East Region,A Level or Equivalent,60-70%,35-55
21611,2050998,260,1208,18.07392228230128,1.0,73.0,unfinished,late withdrawal,M,North Region,A Level or Equivalent,60-70%,35-55
21612,2051035,7632,42684,73.79858773826807,-23.083333333333332,83.0,finished,didn't withdraw,M,West Midlands Region,Lower Than A Level,30-40%,0-35
21613,2051699,2205,8670,72.37905916166778,2.6,66.6,finished,didn't withdraw,F,South West Region,Lower Than A Level,70-80%,35-55
21614,2052942,462,1400,62.92151974530514,1.0,78.57142857142857,finished,didn't withdraw,F,Scotland,Lower Than A Level,50-60%,35-55
21615,2053381,4116,15924,79.38366554361285,-0.6666666666666666,79.91666666666667,finished,didn't withdraw,M,Wales,A Level or Equivalent,60-70%,0-35
21616,2053521,3051,9504,58.54520662392433,-46.111111111111114,88.88888888888889,finished,didn't withdraw,F,South West Region,A Level or Equivalent,20-30%,35-55
21617,2054019,5511,25322,75.10581016361587,5.909090909090909,75.81818181818181,finished,didn't withdraw,M,Scotland,HE Qualification,80-90%,35-55
21618,2055321,387,1935,26.21309666524749,1.0,61.333333333333336,finished,didn't withdraw,M,Ireland,HE Qualification,0-10%,35-55
21619,2055671,487,2007,0.0,0.0,75.0,unfinished,late withdrawal,F,East Midlands Region,A Level or Equivalent,90-100%,35-55
21620,2056416,11616,50244,79.23569958917174,-39.583333333333336,82.91666666666667,finished,didn't withdraw,M,South Region,Lower Than A Level,80-90%,35-55
21621,2056486,12384,52788,79.2697721341089,-57.0,81.66666666666667,finished,didn't withdraw,M,East Anglian Region,Lower Than A Level,50-60%,35-55
21622,2056643,11798,45003,62.98710258120381,2.087912087912088,90.48351648351648,finished,didn't withdraw,M,Scotland,A Level or Equivalent,80-90%,0-35
21623,2056947,76,205,0.0,-2.0,72.0,finished,didn't withdraw,F,North Western Region,Lower Than A Level,0-10%,0-35
21624,2057105,12132,69984,73.75529140849955,-62.083333333333336,75.66666666666667,finished,didn't withdraw,M,South East Region,HE Qualification,50-60%,35-55
21625,2057803,4310,17090,72.69036837967197,-1.8,66.0,finished,didn't withdraw,M,London Region,Lower Than A Level,50-60%,35-55
21626,2057959,6948,14796,61.78866904733836,-5.333333333333333,95.83333333333333,finished,didn't withdraw,F,South East Region,HE Qualification,60-70%,35-55
21627,2058815,1749,11823,97.33105020153297,-116.33333333333333,77.0,unfinished,late withdrawal,M,West Midlands Region,Lower Than A Level,80-90%,0-35
21628,2060467,5232,32340,73.79858773826807,-63.25,81.5,finished,didn't withdraw,M,South West Region,HE Qualification,50-60%,35-55
21629,2061889,99,253,61.756940190828885,-121.18181818181819,76.81818181818181,finished,didn't withdraw,F,East Midlands Region,Lower Than A Level,60-70%,35-55
21630,2062879,3690,11930,72.51198683868839,-0.6,61.2,finished,didn't withdraw,F,East Anglian Region,A Level or Equivalent,60-70%,0-35
21631,2062995,2637,5850,67.43527362613914,2.2222222222222223,74.0,finished,didn't withdraw,F,Scotland,HE Qualification,20-30%,35-55
21632,2063578,49764,200230,67.47483015192752,-0.9867256637168141,93.21238938053098,finished,didn't withdraw,M,Scotland,A Level or Equivalent,0-10%,35-55
21633,2064873,12168,59368,61.59252647756315,-0.6428571428571429,85.84821428571429,finished,didn't withdraw,M,East Midlands Region,Lower Than A Level,30-40%,35-55
21634,2065691,744,4290,41.55037103725228,-7.0,35.666666666666664,unfinished,late withdrawal,M,London Region,A Level or Equivalent,30-40%,35-55
21635,2065756,4040,16676,52.769309262108024,0.25,86.0,finished,didn't withdraw,M,South West Region,Lower Than A Level,50-60%,0-35
21636,2065972,9468,32316,80.08208257225466,-67.25,79.66666666666667,finished,didn't withdraw,M,East Midlands Region,Lower Than A Level,40-50%,35-55
21637,2066504,38,62,0.0,1.0,12.0,unfinished,normal withdrawal,M,London Region,HE Qualification,20-30%,35-55
21638,2067146,38,68,0.0,-2.0,45.0,finished,didn't withdraw,F,West Midlands Region,Lower Than A Level,10-20,35-55
21639,2067377,5688,21768,70.74959562916344,1.375,88.625,finished,didn't withdraw,M,London Region,HE Qualification,50-60%,55<=
21640,2067555,462,1498,60.96045005237606,-44.42857142857143,70.71428571428571,finished,didn't withdraw,F,North Western Region,Lower Than A Level,0-10%,0-35
21641,2067799,1266,5466,85.6513758914029,-53.333333333333336,75.33333333333333,finished,didn't withdraw,F,East Midlands Region,Lower Than A Level,70-80%,35-55
21642,2067969,1360,5196,52.86379332928436,-6.75,80.0,finished,didn't withdraw,M,Scotland,HE Qualification,70-80%,35-55
21643,2068627,133,358,0.0,-4.0,59.0,unfinished,normal withdrawal,F,Scotland,Post Graduate Qualification,60-70%,35-55
21644,2068918,512,1806,14.329456840136451,-5.0,82.0,unfinished,late withdrawal,M,East Midlands Region,A Level or Equivalent,80-90%,0-35
21645,2070517,11936,44720,70.81195755896975,-0.125,97.625,finished,didn't withdraw,M,London Region,HE Qualification,0-10%,35-55
21646,2071595,654,2086,14.329456840136451,9.5,86.0,finished,didn't withdraw,M,Scotland,Lower Than A Level,10-20,35-55
21647,2072166,470,1035,50.8447612206975,5.4,70.4,unfinished,late withdrawal,F,South Region,Lower Than A Level,0-10%,0-35
21648,2072671,198,615,41.55037103725228,12.333333333333334,73.66666666666667,finished,didn't withdraw,M,South Region,HE Qualification,90-100%,35-55
21649,2073016,1287,3239,64.62111797925574,-21.68888888888889,58.955555555555556,unfinished,late withdrawal,F,London Region,Lower Than A Level,30-40%,35-55
21650,2074627,6096,28092,74.77810311770654,-51.25,69.91666666666667,finished,didn't withdraw,M,Scotland,Lower Than A Level,40-50%,0-35
21651,2075945,4830,17784,61.861662184481844,-5.0,88.33333333333333,finished,didn't withdraw,F,South West Region,A Level or Equivalent,20-30%,35-55
21652,2077023,2422,4970,74.3718980581995,0.5714285714285714,68.28571428571429,finished,didn't withdraw,M,South East Region,Lower Than A Level,30-40%,0-35
21653,2078353,1432,4744,70.81195755896975,2.625,40.375,finished,didn't withdraw,M,Scotland,A Level or Equivalent,90-100%,35-55
21654,2078479,11363,51579,61.361818154881355,-0.18181818181818182,90.81818181818181,finished,didn't withdraw,F,Scotland,HE Qualification,20-30%,35-55
21655,2078768,8550,33220,57.38292428937376,-0.5,83.2,finished,didn't withdraw,F,Wales,Lower Than A Level,0-10%,35-55
21656,2080340,915,2253,20.4544522142397,-2.3333333333333335,58.666666666666664,finished,didn't withdraw,M,North Western Region,Lower Than A Level,60-70%,35-55
21657,2080474,1805,5730,72.51198683868839,1.0,69.6,finished,didn't withdraw,F,South Region,A Level or Equivalent,90-100%,35-55
21658,2080539,5838,12544,67.53705541448791,-0.14285714285714285,66.92857142857143,finished,didn't withdraw,M,Scotland,Lower Than A Level,50-60%,0-35
21659,2080885,792,2112,58.957206116895065,0.09090909090909091,83.0909090909091,finished,didn't withdraw,F,Wales,A Level or Equivalent,50-60%,35-55
21660,2080916,320,977,0.0,-15.866666666666667,95.0,unfinished,late withdrawal,M,Scotland,HE Qualification,30-40%,35-55
21661,2081123,6636,26160,80.05662331789254,-22.333333333333332,81.33333333333333,finished,didn't withdraw,M,West Midlands Region,A Level or Equivalent,0-10%,0-35
21662,2081937,2916,7659,56.7863694584572,-42.111111111111114,83.88888888888889,finished,didn't withdraw,F,North Western Region,A Level or Equivalent,20-30%,35-55
21663,2081955,3102,9438,58.957206116895065,2.6363636363636362,77.0909090909091,finished,didn't withdraw,F,Wales,HE Qualification,60-70%,35-55
21664,2082180,1201,2291,30.693777068452878,-10.736842105263158,75.29473684210527,unfinished,late withdrawal,M,London Region,A Level or Equivalent,90-100%,0-35
21665,2082318,2050,4410,61.203209976212875,2.7,79.1,finished,didn't withdraw,F,South East Region,A Level or Equivalent,20-30%,35-55
21666,2082945,1431,4869,56.7863694584572,-15.88888888888889,84.0,finished,didn't withdraw,F,East Anglian Region,A Level or Equivalent,90-100%,35-55
21667,2083576,3817,8173,61.45146293336489,0.45454545454545453,83.45454545454545,finished,didn't withdraw,M,Scotland,Lower Than A Level,40-50%,35-55
21668,2083701,3240,10008,70.81195755896975,4.625,86.125,finished,didn't withdraw,M,Ireland,Lower Than A Level,10-20,35-55
21669,2083877,1290,3425,72.69036837967197,2.6,67.8,finished,didn't withdraw,F,West Midlands Region,A Level or Equivalent,0-10%,0-35
21670,2084066,1860,7868,57.69203038869728,9.5,59.75,finished,didn't withdraw,F,South West Region,Lower Than A Level,50-60%,35-55
21671,2084711,2288,6600,70.81195755896975,2.125,94.25,finished,didn't withdraw,M,Scotland,A Level or Equivalent,40-50%,0-35
21672,2085209,9405,37135,72.37905916166778,3.8,86.8,finished,didn't withdraw,F,North Region,HE Qualification,40-50%,35-55
21673,2086400,6685,17505,72.51198683868839,1.8,69.2,finished,didn't withdraw,M,Scotland,A Level or Equivalent,70-80%,35-55
21674,2087100,13560,50844,73.75529140849955,-61.666666666666664,88.33333333333333,finished,didn't withdraw,M,South West Region,HE Qualification,40-50%,35-55
21675,2087182,1230,4385,44.602690501807174,2.2,53.8,finished,didn't withdraw,M,North Region,A Level or Equivalent,20-30%,0-35
21676,2087698,8085,20356,74.23704409764781,-7.285714285714286,90.42857142857143,finished,didn't withdraw,F,Scotland,Lower Than A Level,30-40%,35-55
21677,2087747,4675,11264,58.87119993526701,2.6363636363636362,84.63636363636364,finished,didn't withdraw,F,Scotland,Lower Than A Level,0-10%,35-55
21678,2088765,55335,194223,68.73699375105537,0.06046511627906977,84.7860465116279,finished,didn't withdraw,F,South Region,HE Qualification,90-100%,35-55
21679,2088982,600,1156,43.5071170128432,-24.7,47.5,unfinished,late withdrawal,M,South Region,A Level or Equivalent,80-90%,35-55
21680,2089582,6146,18536,78.9986503016501,-4.571428571428571,86.14285714285714,finished,didn't withdraw,F,South East Region,HE Qualification,20-30%,35-55
21681,2090053,13475,49489,77.0792286857833,-88.27272727272727,76.27272727272727,finished,didn't withdraw,M,East Anglian Region,A Level or Equivalent,40-50%,0-35
21682,2091096,2515,7690,66.12110101926615,-2.2,66.0,finished,didn't withdraw,M,West Midlands Region,Lower Than A Level,30-40%,35-55
21683,2091193,2990,11525,66.12110101926615,3.2,69.8,finished,didn't withdraw,M,West Midlands Region,Lower Than A Level,80-90%,35-55
21684,2091230,6168,23344,70.74959562916344,2.125,93.125,finished,didn't withdraw,M,London Region,Post Graduate Qualification,10-20,35-55
21685,2091387,4837,8568,74.29688856048807,-2.7142857142857144,89.42857142857143,finished,didn't withdraw,M,London Region,HE Qualification,30-40%,35-55
21686,2092834,3882,32736,34.575439157121366,3.1666666666666665,78.5,finished,didn't withdraw,F,South Region,A Level or Equivalent,60-70%,0-35
21687,2093150,6636,25420,75.69577266928451,3.25,95.5,finished,didn't withdraw,M,Scotland,HE Qualification,0-10%,35-55
21688,2094350,665,2184,44.87706785778451,1.7142857142857142,84.85714285714286,finished,didn't withdraw,F,Scotland,Lower Than A Level,50-60%,35-55
21689,2094546,580,1818,24.88796444892138,-13.727272727272727,62.72727272727273,unfinished,late withdrawal,M,East Anglian Region,A Level or Equivalent,60-70%,35-55
21690,2094849,256,1198,46.99219793398333,-0.5,69.0,unfinished,late withdrawal,M,East Midlands Region,A Level or Equivalent,80-90%,35-55
21691,2095379,990,2849,61.45146293336489,2.5454545454545454,86.0909090909091,finished,didn't withdraw,M,South West Region,Lower Than A Level,70-80%,35-55
21692,2095576,9420,47388,74.72579244105783,-49.916666666666664,80.33333333333333,finished,didn't withdraw,M,South East Region,A Level or Equivalent,80-90%,0-35
21693,2096251,11412,45984,80.01666493091716,-64.0,80.25,finished,didn't withdraw,M,South Region,Lower Than A Level,40-50%,35-55
21694,2096918,3656,10160,70.81195755896975,1.25,63.875,finished,didn't withdraw,M,South West Region,A Level or Equivalent,20-30%,35-55
21695,2097046,5800,31072,82.2545185703662,-64.875,82.625,finished,didn't withdraw,M,Wales,Lower Than A Level,60-70%,35-55
21696,2097916,13805,60060,55.258072219853524,-3.4545454545454546,98.72727272727273,finished,didn't withdraw,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55
21697,2098108,1836,3498,61.861662184481844,1.3333333333333333,49.666666666666664,finished,didn't withdraw,M,South Region,Lower Than A Level,80-90%,35-55
21698,2098405,7539,19810,79.06233322235192,-11.0,84.57142857142857,finished,didn't withdraw,M,South Region,HE Qualification,90-100%,55<=
21699,2101566,106,466,0.0,3.0,33.0,unfinished,normal withdrawal,F,Scotland,HE Qualification,20-30%,35-55
21700,2103305,138,428,18.16060825819698,0.0,72.5,unfinished,late withdrawal,F,East Anglian Region,Lower Than A Level,40-50%,35-55
21701,2103552,3400,11692,42.8492569775651,3.75,68.25,unfinished,late withdrawal,M,London Region,HE Qualification,80-90%,35-55
21702,2104123,5256,18792,79.38366554361285,-26.083333333333332,75.16666666666667,finished,didn't withdraw,M,Scotland,A Level or Equivalent,50-60%,35-55
21703,2104426,1224,2466,64.58577692220757,3.888888888888889,81.66666666666667,finished,didn't withdraw,F,Wales,Lower Than A Level,0-10%,35-55
21704,2104505,985,3505,72.69036837967197,-0.4,65.6,finished,didn't withdraw,M,West Midlands Region,Lower Than A Level,0-10%,35-55
21705,2104819,1428,4940,103.16063337857987,-100.75,88.75,unfinished,late withdrawal,F,Wales,Lower Than A Level,70-80%,35-55
21706,2105230,3840,19968,79.2697721341089,-0.6666666666666666,53.5,finished,didn't withdraw,M,North Western Region,HE Qualification,20-30%,0-35
21707,2106955,16284,76440,80.01666493091716,-59.416666666666664,83.25,finished,didn't withdraw,F,South East Region,A Level or Equivalent,80-90%,35-55
21708,2107747,1548,6368,103.16063337857987,-89.75,74.25,unfinished,late withdrawal,M,North Region,HE Qualification,10-20,55<=
21709,2108614,5456,20196,58.87119993526701,3.5454545454545454,92.36363636363636,finished,didn't withdraw,F,Wales,A Level or Equivalent,50-60%,35-55
21710,2108821,8352,39912,73.75529140849955,-17.916666666666668,84.16666666666667,finished,didn't withdraw,M,Scotland,HE Qualification,90-100%,35-55
21711,2109013,242,576,25.2102920159488,1.5,53.0,unfinished,late withdrawal,F,Scotland,HE Qualification,80-90%,35-55
21712,2109119,7748,25484,61.78120347091954,-0.9615384615384616,80.46153846153847,finished,didn't withdraw,M,East Anglian Region,HE Qualification,40-50%,35-55
21713,2110039,48,134,0.0,2.0,30.0,unfinished,normal withdrawal,M,London Region,Lower Than A Level,30-40%,35-55
21714,2111015,2101,4741,61.45146293336489,0.18181818181818182,68.45454545454545,finished,didn't withdraw,F,Ireland,Lower Than A Level,70-80%,35-55
21715,2111313,2112,3150,61.78866904733836,2.6666666666666665,87.5,finished,didn't withdraw,M,South West Region,HE Qualification,40-50%,35-55
21716,2111666,748,1688,27.94995527724508,3.75,86.0,unfinished,late withdrawal,F,North Western Region,Lower Than A Level,0-10%,35-55
21717,2112088,5579,13853,79.06233322235192,-3.0,71.57142857142857,finished,didn't withdraw,F,South West Region,A Level or Equivalent,30-40%,35-55
21718,2112291,5944,39680,87.43198505978377,-81.625,92.0,finished,didn't withdraw,M,South East Region,A Level or Equivalent,60-70%,35-55
21719,2112670,440,1456,35.93109347432763,2.75,64.75,unfinished,late withdrawal,M,South Region,HE Qualification,80-90%,35-55
21720,2114529,4836,22560,74.77810311770654,1.5,70.58333333333333,unfinished,late withdrawal,M,East Anglian Region,Lower Than A Level,20-30%,0-35
21721,2115250,2085,11630,66.12110101926615,-4.0,67.8,finished,didn't withdraw,F,North Western Region,Lower Than A Level,80-90%,35-55
21722,2115711,5790,14500,57.34261313280793,1.9,85.6,finished,didn't withdraw,M,Wales,Lower Than A Level,40-50%,35-55
21723,2122180,4885,23560,72.27617487488844,3.8,82.4,finished,didn't withdraw,F,North Western Region,Lower Than A Level,80-90%,35-55
21724,2126013,2760,6976,33.95886077818443,1.125,44.0,unfinished,late withdrawal,M,East Midlands Region,Lower Than A Level,20-30%,35-55
21725,2127889,7112,44720,70.81195755896975,1.0,94.25,finished,didn't withdraw,M,Scotland,A Level or Equivalent,30-40%,35-55
21726,2128283,11490,51716,91.8066048762912,-58.843283582089555,73.64925373134328,unfinished,late withdrawal,M,South East Region,HE Qualification,50-60%,35-55
21727,2128304,3380,9790,57.434878056728785,1.1,87.4,finished,didn't withdraw,F,South East Region,A Level or Equivalent,60-70%,35-55
21728,2131008,5028,20928,74.70570216177525,-23.75,86.41666666666667,finished,didn't withdraw,M,London Region,A Level or Equivalent,50-60%,35-55
21729,2131908,1260,4012,72.59387693009607,2.0,88.75,finished,didn't withdraw,M,East Anglian Region,A Level or Equivalent,30-40%,35-55
21730,2132811,3500,10340,55.915759423428504,2.8,78.1,finished,didn't withdraw,F,West Midlands Region,Lower Than A Level,10-20,0-35
21731,2132966,1738,6061,61.45146293336489,-0.09090909090909091,84.0,finished,didn't withdraw,F,Ireland,Lower Than A Level,50-60%,35-55
21732,2133207,630,1092,37.20551034457127,-0.14285714285714285,83.28571428571429,finished,didn't withdraw,F,South Region,Lower Than A Level,40-50%,0-35
21733,2133234,244,702,25.30349119522179,2.5,75.0,unfinished,normal withdrawal,M,East Midlands Region,A Level or Equivalent,60-70%,35-55
21734,2133242,16120,55471,60.64989310895644,1.8461538461538463,78.3076923076923,unfinished,late withdrawal,F,Yorkshire Region,Lower Than A Level,0-10%,35-55
21735,2134237,2157,7619,48.76617946630902,5.0,64.57142857142857,finished,didn't withdraw,M,North Region,HE Qualification,10-20,35-55
21736,2134304,3080,16156,49.37039494915853,-1.5,66.25,finished,didn't withdraw,M,Scotland,Lower Than A Level,70-80%,35-55
21737,2134578,356,746,40.82076557293829,-27.03921568627451,69.90196078431373,unfinished,late withdrawal,F,East Anglian Region,A Level or Equivalent,40-50%,0-35
21738,2135315,810,3564,56.7863694584572,-24.444444444444443,86.55555555555556,finished,didn't withdraw,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55
21739,2137171,9364,44456,81.141488385421,-13.863636363636363,84.12272727272727,finished,didn't withdraw,M,East Anglian Region,HE Qualification,30-40%,0-35
21740,2137413,822,3718,18.07392228230128,9.5,80.0,finished,didn't withdraw,M,North Western Region,Lower Than A Level,20-30%,35-55
21741,2137785,621,1593,41.32144163096852,0.0,57.666666666666664,finished,didn't withdraw,M,North Western Region,HE Qualification,80-90%,35-55
21742,2138146,891,4461,54.11739376293271,4.333333333333333,80.0,finished,didn't withdraw,M,Wales,Lower Than A Level,90-100%,35-55
21743,2138970,6948,25368,80.08208257225466,-1.0,80.5,finished,didn't withdraw,M,Scotland,HE Qualification,50-60%,35-55
21744,2139037,13916,53684,75.8554452090981,-28.072727272727274,85.45454545454545,finished,didn't withdraw,F,East Anglian Region,HE Qualification,90-100%,0-35
21745,2139273,720,3410,43.98401871633633,4.414634146341464,67.7560975609756,unfinished,late withdrawal,M,Scotland,A Level or Equivalent,60-70%,35-55
21746,2139353,3113,9416,67.04952375940962,-21.125,66.5,unfinished,late withdrawal,M,London Region,A Level or Equivalent,50-60%,35-55
21747,2140087,5400,28668,73.79858773826807,-73.83333333333333,72.0,finished,didn't withdraw,F,South Region,A Level or Equivalent,40-50%,35-55
21748,2140300,13728,59616,80.05662331789254,-70.41666666666667,75.0,finished,didn't withdraw,F,North Western Region,A Level or Equivalent,90-100%,35-55
21749,2140311,8316,16506,67.53705541448791,1.1428571428571428,53.42857142857143,finished,didn't withdraw,M,Scotland,HE Qualification,30-40%,35-55
21750,2140444,4000,14310,57.434878056728785,-0.4,85.4,finished,didn't withdraw,F,Wales,A Level or Equivalent,50-60%,35-55
21751,2141085,7356,38448,73.77512609795546,-13.916666666666666,77.66666666666667,finished,didn't withdraw,F,South Region,Lower Than A Level,90-100%,0-35
21752,2142055,616,1584,76.00663957352185,3.25,76.25,finished,didn't withdraw,M,South Region,A Level or Equivalent,70-80%,0-35
21753,2142243,4146,11328,61.73046020818348,-1.8333333333333333,75.16666666666667,finished,didn't withdraw,M,West Midlands Region,Lower Than A Level,60-70%,0-35
21754,2142516,2372,8500,75.69577266928451,3.25,94.25,finished,didn't withdraw,F,Scotland,Lower Than A Level,10-20,35-55
21755,2142579,1450,4560,25.346328405438992,1.0,67.2,finished,didn't withdraw,M,London Region,Lower Than A Level,40-50%,0-35
21756,2142853,2585,10205,87.09877502106153,-73.6,84.8,finished,didn't withdraw,F,London Region,Lower Than A Level,10-20,35-55
21757,2143065,10092,43932,73.75529140849955,-45.916666666666664,83.58333333333333,finished,didn't withdraw,M,South West Region,A Level or Equivalent,70-80%,35-55
21758,2143312,16788,80292,80.01666493091716,-42.166666666666664,90.66666666666667,finished,didn't withdraw,M,Scotland,A Level or Equivalent,80-90%,35-55
21759,2143440,11628,41868,80.03509982689516,-62.25,79.0,finished,didn't withdraw,M,South West Region,Lower Than A Level,40-50%,0-35
21760,2143739,8424,46884,79.25151351999266,-60.666666666666664,76.16666666666667,finished,didn't withdraw,M,North Western Region,Lower Than A Level,40-50%,35-55
21761,2143752,1760,9440,72.51198683868839,-1.2,52.6,finished,didn't withdraw,F,South Region,Lower Than A Level,70-80%,35-55
21762,2143922,1158,2754,61.78866904733836,-0.6666666666666666,93.0,finished,didn't withdraw,M,London Region,A Level or Equivalent,40-50%,0-35
21763,2145940,6677,26642,80.74135230254095,-31.727272727272727,74.9090909090909,finished,didn't withdraw,M,North Western Region,Lower Than A Level,0-10%,0-35
21764,2146277,16652,70360,81.04467457276637,-20.99122807017544,82.1140350877193,finished,didn't withdraw,F,East Anglian Region,A Level or Equivalent,80-90%,35-55
21765,2146792,3600,11925,72.51198683868839,0.0,70.0,finished,didn't withdraw,M,North Western Region,HE Qualification,20-30%,55<=
21766,2146936,28238,65730,67.51498087380526,1.0,50.92857142857143,finished,didn't withdraw,F,North Western Region,A Level or Equivalent,30-40%,35-55
21767,2147620,6650,22239,64.38972250007265,0.5714285714285714,88.42857142857143,finished,didn't withdraw,F,East Anglian Region,HE Qualification,60-70%,35-55
21768,2147687,237,966,15.49516053482506,-0.6666666666666666,80.66666666666667,finished,didn't withdraw,F,South West Region,Lower Than A Level,30-40%,35-55
21769,2147713,3342,9732,77.78803714842184,2.1666666666666665,60.5,finished,didn't withdraw,M,Wales,A Level or Equivalent,70-80%,35-55
21770,2147929,1390,2930,62.650722609386264,1.7,76.2,finished,didn't withdraw,F,West Midlands Region,A Level or Equivalent,20-30%,35-55
21771,2148540,9216,42096,79.2910898088614,-46.583333333333336,61.666666666666664,finished,didn't withdraw,F,Yorkshire Region,Lower Than A Level,70-80%,0-35
21772,2148681,2605,11730,72.37905916166778,2.0,72.0,finished,didn't withdraw,F,East Midlands Region,Lower Than A Level,40-50%,35-55
21773,2148859,2277,5588,58.90878129877229,-6.0,73.81818181818181,finished,didn't withdraw,F,East Anglian Region,Lower Than A Level,50-60%,0-35
21774,2149324,298,1052,7.311261550139309,7.0,85.0,unfinished,normal withdrawal,M,North Western Region,Lower Than A Level,0-10%,35-55
21775,2149487,2135,8685,66.12110101926615,-2.4,77.2,finished,didn't withdraw,F,Scotland,HE Qualification,40-50%,35-55
21776,2149735,3324,15468,79.34659635385235,-75.41666666666667,80.08333333333333,finished,didn't withdraw,F,East Midlands Region,A Level or Equivalent,30-40%,0-35
21777,2150849,756,1948,34.292856398964496,2.25,75.5,unfinished,late withdrawal,F,North Western Region,Lower Than A Level,0-10%,35-55
21778,2151019,420,1564,17.954621161490195,0.0,98.0,finished,didn't withdraw,M,South West Region,Lower Than A Level,30-40%,35-55
21779,2153026,304,1108,28.000000000000004,2.0,82.75,unfinished,late withdrawal,F,Yorkshire Region,HE Qualification,0-10%,0-35
21780,2153153,4105,16925,72.37905916166778,-0.8,62.2,finished,didn't withdraw,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35
21781,2153200,2004,7674,34.57543915712137,1.1666666666666667,91.33333333333333,finished,didn't withdraw,F,South Region,A Level or Equivalent,90-100%,35-55
21782,2154220,1010,2345,47.74872957965047,1.6,74.2,unfinished,late withdrawal,M,South East Region,Lower Than A Level,90-100%,35-55
21783,2154361,7538,32282,83.13218975790728,1.0159574468085106,72.09574468085107,finished,didn't withdraw,M,Scotland,Lower Than A Level,70-80%,0-35
21784,2155014,1530,7270,72.37905916166778,4.4,73.8,finished,didn't withdraw,F,West Midlands Region,Lower Than A Level,80-90%,0-35
21785,2156058,1323,5145,72.42701655648068,3.4285714285714284,84.71428571428571,finished,didn't withdraw,M,East Anglian Region,HE Qualification,40-50%,35-55
21786,2156172,166,654,14.459137825841022,0.0,67.0,unfinished,late withdrawal,M,South Region,A Level or Equivalent,40-50%,35-55
21787,2156514,7882,20244,67.53705541448791,0.5714285714285714,69.21428571428571,finished,didn't withdraw,M,South West Region,A Level or Equivalent,50-60%,55<=
21788,2156733,95,253,0.0,0.0,94.0,unfinished,late withdrawal,M,North Region,Lower Than A Level,10-20,35-55
21789,2157412,3500,7469,79.06233322235192,-3.142857142857143,76.57142857142857,finished,didn't withdraw,M,South West Region,HE Qualification,30-40%,35-55
21790,2158048,167,851,0.0,8.0,86.0,unfinished,normal withdrawal,F,Ireland,A Level or Equivalent,40-50%,35-55
21791,2158196,346,1088,18.07392228230128,0.0,58.0,unfinished,normal withdrawal,F,South West Region,Lower Than A Level,30-40%,35-55
21792,2158399,9790,44935,77.05660822199881,-55.63636363636363,79.45454545454545,finished,didn't withdraw,M,Wales,Lower Than A Level,50-60%,0-35
21793,2159868,2464,9232,70.74959562916344,4.0,51.75,finished,didn't withdraw,F,Scotland,A Level or Equivalent,30-40%,35-55
21794,2160316,17664,79044,80.00069832097452,-64.83333333333333,93.75,finished,didn't withdraw,F,London Region,HE Qualification,50-60%,35-55
21795,2160453,5320,13430,57.34261313280793,-0.7,92.4,finished,didn't withdraw,F,South Region,Lower Than A Level,30-40%,35-55
21796,2161710,567,1578,55.08937020585205,-5.5,50.875,unfinished,late withdrawal,M,Wales,A Level or Equivalent,70-80%,35-55
21797,2162388,240,573,20.4544522142397,2.6666666666666665,64.0,finished,didn't withdraw,M,Scotland,A Level or Equivalent,80-90%,0-35
21798,2162410,8712,37956,79.2697721341089,-60.416666666666664,92.58333333333333,finished,didn't withdraw,F,South East Region,HE Qualification,50-60%,35-55
21799,2164251,16192,111034,58.87119993526701,1.2727272727272727,91.54545454545455,finished,didn't withdraw,F,South Region,HE Qualification,80-90%,0-35
21800,2164266,716,2616,85.09905992430234,-95.75,89.25,finished,didn't withdraw,M,East Anglian Region,Lower Than A Level,30-40%,0-35
21801,2164705,76,231,0.0,-1.0,70.0,finished,didn't withdraw,F,North Western Region,A Level or Equivalent,40-50%,0-35
